iter	MAE
4370	0.4042217389
4371	0.4042111968
4372	0.4042033892
4373	0.4042002234
4374	0.404189253
4375	0.4041813699
4376	0.4041623782
4377	0.4041502069
4378	0.4041099096
4379	0.4040990641
4380	0.404088371
4381	0.4040630302
4382	0.4040446317
4383	0.4039953254
4384	0.4039706646
4385	0.4039611005
4386	0.4039406653
4387	0.4039064058
4388	0.4037667118
4389	0.4037376194
4390	0.403692643
4391	0.4036847225
4392	0.4036814142
4393	0.4036726717
4394	0.403661075
4395	0.4036367877
4396	0.403621923
4397	0.4036200823
4398	0.4036184091
4399	0.4035770238
4400	0.4035350292
4401	0.4035316923
4402	0.4035484298
4403	0.4035312016
4404	0.4035241264
4405	0.4035172271
4406	0.4035120891
4407	0.4034988535
4408	0.4034737319
4409	0.4034660781
4410	0.4034525517
4411	0.403418906
4412	0.4033816143
4413	0.4033541674
4414	0.4033268397
4415	0.4033149161
4416	0.4033028486
4417	0.4032923306
4418	0.4032808438
4419	0.4032536156
4420	0.4032433781
4421	0.4032452397
4422	0.4031997054
4423	0.4031880341
4424	0.4031758243
4425	0.4031607871
4426	0.4031112563
4427	0.4030442327
4428	0.4030337013
4429	0.4030293067
4430	0.403016977
4431	0.4030045744
4432	0.4029685812
4433	0.4028968118
4434	0.4028808406
4435	0.4028650866
4436	0.4028381233
4437	0.4028111541
4438	0.4027836262
4439	0.4027766512
4440	0.4027707132
4441	0.4027372684
4442	0.4027085211
4443	0.4027020272
4444	0.4026726522
4445	0.4026403823
4446	0.4026273543
4447	0.4026046457
4448	0.4025840922
4449	0.4025392628
4450	0.402532753
4451	0.4025110028
4452	0.4024109336
4453	0.4023864804
4454	0.4023806988
4455	0.4023236334
4456	0.4022724654
4457	0.4022668751
4458	0.4022517805
4459	0.4022387224
4460	0.4022127491
4461	0.4022038618
4462	0.402178334
4463	0.4021232358
4464	0.4021203682
4465	0.4020816774
4466	0.4020670112
4467	0.4019995994
4468	0.4019941023
4469	0.4019798943
4470	0.4019760506
4471	0.4019726437
4472	0.4019726726
4473	0.4019589751
4474	0.4019585195
4475	0.4019577131
4476	0.4019570801
4477	0.4019292965
4478	0.4019274325
4479	0.401924734
4480	0.4019173188
4481	0.4018965743
4482	0.401867389
4483	0.4018554159
4484	0.4018288478
4485	0.4018034439
4486	0.4017966591
4487	0.4017712968
4488	0.4017290193
4489	0.4017045358
4490	0.4016303445
4491	0.401613839
4492	0.4015978744
4493	0.4015986085
4494	0.4015962515
4495	0.4015921669
4496	0.4015834603
4497	0.4015570729
4498	0.4015496046
4499	0.4015461343
4500	0.4015290814
4501	0.4015159435
4502	0.4014766509
4503	0.4014329018
4504	0.4014287627
4505	0.401415565
4506	0.4014012791
4507	0.4013863297
4508	0.4013819589
4509	0.4012982344
4510	0.4012857384
4511	0.4012725932
4512	0.4012630893
4513	0.4012572711
4514	0.4012094621
4515	0.4011907626
4516	0.4011791274
4517	0.4011657024
4518	0.4011571638
4519	0.4011493383
4520	0.4011231242
4521	0.4011027057
4522	0.4010779414
4523	0.4010686528
4524	0.4010545941
4525	0.4010427788
4526	0.4010262976
4527	0.4010126023
4528	0.4010124902
4529	0.400994919
4530	0.4009930853
4531	0.4009583753
4532	0.4009246534
4533	0.4008995436
4534	0.4008939498
4535	0.4008941317
4536	0.4008866707
4537	0.400879424
4538	0.4008708923
4539	0.4008604322
4540	0.4008486645
4541	0.4008440791
4542	0.4007625902
4543	0.400756163
4544	0.4007268429
4545	0.4007240573
4546	0.4007262836
4547	0.4007248852
4548	0.4007197372
4549	0.4006823038
4550	0.4006831438
4551	0.4006754786
4552	0.400666957
4553	0.4006489541
4554	0.4006310156
4555	0.4006205844
4556	0.400590268
4557	0.4005726056
4558	0.4005379076
4559	0.4005149252
4560	0.4004987753
4561	0.4004857926
4562	0.4004500001
4563	0.4004453594
4564	0.4003836617
4565	0.4003685857
4566	0.4003169251
4567	0.400308565
4568	0.4002995848
4569	0.4002984588
4570	0.4002656789
4571	0.4002630389
4572	0.4002319932
4573	0.4002181137
4574	0.4001974446
4575	0.4001937318
4576	0.4001729264
4577	0.4001547581
4578	0.400151219
4579	0.4001475657
4580	0.400120044
4581	0.4001157974
4582	0.4001121507
4583	0.400083978
4584	0.4000760698
4585	0.400071386
4586	0.4000642333
4587	0.3999856642
4588	0.3999500155
4589	0.3999258112
4590	0.3999121355
4591	0.3998529233
4592	0.3998182022
4593	0.3997810948
4594	0.3997671828
4595	0.3997641452
4596	0.3997342909
4597	0.3997393061
4598	0.3997400381
4599	0.3997213385
4600	0.3997163814
4601	0.3997202417
4602	0.3997123152
4603	0.3997076653
4604	0.3997078957
4605	0.3996958039
4606	0.3996913344
4607	0.3996823473
4608	0.3996741231
4609	0.3996382518
4610	0.3996178007
4611	0.3995919963
4612	0.3995683248
4613	0.3995550711
4614	0.3995466028
4615	0.3995378506
4616	0.399392653
4617	0.3993872746
4618	0.3993297939
4619	0.3993265011
4620	0.3993026199
4621	0.3992887999
4622	0.3992815107
4623	0.3992663631
4624	0.3992648308
4625	0.3992366162
4626	0.399164523
4627	0.3991561012
4628	0.3991455519
4629	0.3991327481
4630	0.399035558
4631	0.3990390655
4632	0.3990122814
4633	0.3989878059
4634	0.3989611338
4635	0.3989580223
4636	0.3989496393
4637	0.3989479325
4638	0.3989184368
4639	0.3989174355
4640	0.3989026695
4641	0.3988961026
4642	0.3988836456
4643	0.3988844821
4644	0.3988808803
4645	0.3988766215
4646	0.3988716476
4647	0.3988534637
4648	0.3988448014
4649	0.3988300088
4650	0.3988006771
4651	0.3987980918
4652	0.3987928526
4653	0.3987856475
4654	0.3987739303
4655	0.3987418978
4656	0.3987312898
4657	0.3987267458
4658	0.398719318
4659	0.3987065822
4660	0.3986926853
4661	0.3986664309
4662	0.3986648129
4663	0.398653966
4664	0.3986322383
4665	0.3986293366
4666	0.3986172369
4667	0.3986095217
4668	0.3986020528
4669	0.3985768123
4670	0.3985571779
4671	0.3985088051
4672	0.3985036087
4673	0.398490652
4674	0.3984898049
4675	0.3984569642
4676	0.3984113942
4677	0.3984059647
4678	0.3983753863
4679	0.3983621117
4680	0.398336213
4681	0.3983325001
4682	0.398319636
4683	0.3983232742
4684	0.3982950786
4685	0.398282218
4686	0.3982464001
4687	0.3982143233
4688	0.3982100092
4689	0.3982036002
4690	0.3981909866
4691	0.3981823189
4692	0.3981808315
4693	0.3981757468
4694	0.3981683201
4695	0.3981681822
4696	0.3981481102
4697	0.3981479729
4698	0.3981324545
4699	0.3981418448
4700	0.3981205732
4701	0.3981180441
4702	0.3980805007
4703	0.3980629461
4704	0.3980496016
4705	0.3980429874
4706	0.3980348438
4707	0.3980053938
4708	0.3979865079
4709	0.3979758452
4710	0.3979722631
4711	0.397956195
4712	0.3979519451
4713	0.3979356679
4714	0.397919148
4715	0.3979099152
4716	0.3979047467
4717	0.3979074817
4718	0.397904881
4719	0.3978991839
4720	0.397891336
4721	0.3978873943
4722	0.3978829583
4723	0.3978676712
4724	0.3978660463
4725	0.397838444
4726	0.3978311954
4727	0.3978165046
4728	0.3977921768
4729	0.3977642382
4730	0.3977538814
4731	0.3977551793
4732	0.3977516004
4733	0.397755725
4734	0.3977383763
4735	0.3977204814
4736	0.3977150417
4737	0.3976976936
4738	0.3976830344
4739	0.3976938983
4740	0.3976846505
4741	0.3976420134
4742	0.397636111
4743	0.3976317087
4744	0.3976293274
4745	0.397623512
4746	0.3975971328
4747	0.3975811693
4748	0.3975699933
4749	0.3975640493
4750	0.3975492971
4751	0.3975179932
4752	0.3974870423
4753	0.3974851476
4754	0.3974445443
4755	0.3974337037
4756	0.397429835
4757	0.3974226389
4758	0.3974192967
4759	0.3973889848
4760	0.3973674805
4761	0.3973390143
4762	0.3973282777
4763	0.3973186192
4764	0.3972479954
4765	0.3972380839
4766	0.3972248647
4767	0.3972205938
4768	0.397195675
4769	0.3971547148
4770	0.3971510177
4771	0.3971379015
4772	0.3971097926
4773	0.3971006915
4774	0.3970718432
4775	0.3970602045
4776	0.3970516474
4777	0.3970261809
4778	0.3969429574
4779	0.3969386217
4780	0.3969152333
4781	0.3969136831
4782	0.3968995614
4783	0.3968936718
4784	0.3968914603
4785	0.3968822625
4786	0.3968817798
4787	0.3968827585
4788	0.3968900838
4789	0.3968825586
4790	0.3968811137
4791	0.3968749087
4792	0.3968683613
4793	0.3967691756
4794	0.3967406742
4795	0.3967160861
4796	0.3966911095
4797	0.396688448
4798	0.3966662504
4799	0.396661483
4800	0.3966140425
4801	0.3966077411
4802	0.3966045223
4803	0.3965767356
4804	0.3965688641
4805	0.3965671554
4806	0.3965623969
4807	0.3965500986
4808	0.3965330527
4809	0.3965059768
4810	0.3965011674
4811	0.3964399364
4812	0.3963971678
4813	0.3963639004
4814	0.3963494803
4815	0.3963360177
4816	0.3963324699
4817	0.3963119796
4818	0.3962539862
4819	0.3962472161
4820	0.3962444735
4821	0.3962336689
4822	0.3962395743
4823	0.3962184625
4824	0.3962018206
4825	0.3961909784
4826	0.3961836669
4827	0.3961811491
4828	0.3961751366
4829	0.3961631348
4830	0.3961291262
4831	0.3961212489
4832	0.396109454
4833	0.3961029371
4834	0.3961002344
4835	0.3960955014
4836	0.396089613
4837	0.3960802297
4838	0.3960687174
4839	0.3960373621
4840	0.3960177631
4841	0.3960121698
4842	0.3959668294
4843	0.3959483884
4844	0.3959086031
4845	0.3959020155
4846	0.3958952341
4847	0.3958735685
4848	0.3958609444
4849	0.3958363166
4850	0.3958131824
4851	0.3958061545
4852	0.3957983578
4853	0.3957969154
4854	0.395795154
4855	0.3957574216
4856	0.3957296216
4857	0.3957250509
4858	0.3956956195
4859	0.3956892486
4860	0.3956794076
4861	0.3956508677
4862	0.3956177225
4863	0.3956108201
4864	0.3955939905
4865	0.3955846878
4866	0.3955814243
4867	0.3955394469
4868	0.3955294215
4869	0.3955291906
4870	0.3955272726
4871	0.3955245881
4872	0.3954954878
4873	0.3954891575
4874	0.3954806797
4875	0.3954769302
4876	0.3954598088
4877	0.3954322854
4878	0.3954297782
4879	0.3954224263
4880	0.3953886886
4881	0.3953805196
4882	0.3953652535
4883	0.3953530891
4884	0.395344932
4885	0.3953297072
4886	0.3952982734
4887	0.3952925766
4888	0.3952884053
4889	0.3952841829
4890	0.3952743709
4891	0.3952674443
4892	0.3952602704
4893	0.3952401583
4894	0.3952351794
4895	0.3951536937
4896	0.3951475256
4897	0.395147156
4898	0.3951314768
4899	0.3951243523
4900	0.3951206795
4901	0.3950843678
4902	0.395080063
4903	0.3950643452
4904	0.3950626143
4905	0.3950577516
4906	0.3950501382
4907	0.3950216282
4908	0.3950149442
4909	0.3949575993
4910	0.3949513727
4911	0.3948656744
4912	0.3948432849
4913	0.3948346252
4914	0.3948315406
4915	0.3948271895
4916	0.3948170509
4917	0.3947998775
4918	0.3947847256
4919	0.3947792822
4920	0.3947680589
4921	0.3947342405
4922	0.3946942907
4923	0.3946842991
4924	0.3946789937
4925	0.3946741396
4926	0.39467245
4927	0.3946659287
4928	0.3946644974
4929	0.3946490752
4930	0.3946401231
4931	0.3946262136
4932	0.3946213498
4933	0.3946149785
4934	0.3946008566
4935	0.3945893175
4936	0.3945783422
4937	0.3945636129
4938	0.3945341927
4939	0.3945324229
4940	0.3945213515
4941	0.3945072247
4942	0.3944970033
4943	0.3944941799
4944	0.3944965298
4945	0.3944841968
4946	0.394481228
4947	0.3944773967
4948	0.3944703018
4949	0.3944353377
4950	0.3944291787
4951	0.3944182098
4952	0.3944199382
4953	0.394407158
4954	0.3943861044
4955	0.3943655093
4956	0.3943553222
4957	0.3943137355
4958	0.394309043
4959	0.3942744097
4960	0.3942664366
4961	0.3942199163
4962	0.3942197594
4963	0.3942188731
4964	0.3942104936
4965	0.3942051903
4966	0.3941965413
4967	0.3941699661
4968	0.3941452739
4969	0.3941293161
4970	0.3941027638
4971	0.3940959249
4972	0.3940870352
4973	0.3940695115
4974	0.3940590533
4975	0.3940495219
4976	0.3940384061
4977	0.3940382122
4978	0.3940364281
4979	0.3940324141
4980	0.3940296793
4981	0.3940247657
4982	0.3940259348
4983	0.3940281733
4984	0.3939717305
4985	0.3939578438
4986	0.3939409513
4987	0.393906371
4988	0.3938999354
4989	0.3938729106
4990	0.393860365
4991	0.3938529126
4992	0.3938318981
4993	0.3938217377
4994	0.3938079911
4995	0.3937954473
4996	0.3937648118
4997	0.3937467823
4998	0.3937392818
4999	0.3937249055
